123.8	  7.67734
123.9	  7.67327
124	  7.66921
124.1	  7.66515
124.2	  7.66109
124.3	  7.65703
124.4	  7.65297
124.5	  7.64891
124.6	  7.64484
124.7	  7.64078
124.8	  7.63672
124.9	  7.63266
125	  7.6286
125.1	  7.62454
125.2	  7.62048
125.3	  7.61641
125.4	  7.61235
125.5	  7.60829
125.6	  7.60423
125.7	  7.60017
125.8	  7.59611
125.9	  7.59205
126	  7.58798
126.1	  7.58392
126.2	  7.57986
126.3	  7.5758
126.4	  7.57174
126.5	  7.56768
126.6	  7.56362
126.7	  7.55955
126.8	  7.55549
126.9	  7.55143
127	  7.54737
127.1	  7.54331
127.2	  7.53925
127.3	  7.53518
127.4	  7.53112
127.5	  7.52706
127.6	  7.523
127.7	  7.51894
127.8	  7.51488
127.9	  7.51082
128	  7.50675
128.1	  7.50269
128.2	  7.49863
128.3	  7.49457
128.4	  7.49051
128.5	  7.48645
128.6	  7.48239
128.7	  7.47832
128.8	  7.47426
128.9	  7.4702
129	  7.46614
129.1	  7.46208
129.2	  7.45802
129.3	  7.45396
129.4	  7.44989
129.5	  7.44583
129.6	  7.44177
129.7	  7.43771
129.8	  7.43365
129.9	  7.42959
130	  7.42553
130.1	  7.42146
130.2	  7.4174
130.3	  7.41334
130.4	  7.40928
130.5	  7.40522
130.6	  7.40116
130.7	  7.3971
130.8	  7.39303
130.9	  7.38897
131	  7.38491
131.1	  7.38085
131.2	  7.37679
131.3	  7.37273
131.4	  7.36867
131.5	  7.3646
131.6	  7.36054
131.7	  7.35648
131.8	  7.35242
131.9	  7.34836
132	  7.3443
132.1	  7.34023
132.2	  7.33617
132.3	  7.33211
132.4	  7.32805
132.5	  7.32399
132.6	  7.31993
132.7	  7.31587
132.8	  7.3118
132.9	  7.30774
133	  7.30368
133.1	  7.29962
133.2	  7.29556
133.3	  7.2915
133.4	  7.28744
133.5	  7.28337
133.6	  7.27931
133.7	  7.27525
133.8	  7.27119
133.9	  7.26713
134	  7.26307
134.1	  7.25901
134.2	  7.25494
134.3	  7.25088
134.4	  7.24682
134.5	  7.24276
134.6	  7.2387
134.7	  7.23464
134.8	  7.23058
134.9	  7.22651
135	  7.22245
135.1	  7.21839
135.2	  7.21433
135.3	  7.21027
135.4	  7.20621
135.5	  7.20215
135.6	  7.19808
135.7	  7.19402
135.8	  7.18996
135.9	  7.1859
136	  7.18184
136.1	  7.17778
136.2	  7.17371
136.3	  7.16965
136.4	  7.16559
136.5	  7.16153
136.6	  7.15747
136.7	  7.15341
136.8	  7.14935
136.9	  7.14528
137	  7.14122
137.1	  7.13716
137.2	  7.1331
137.3	  7.12904
137.4	  7.12498
137.5	  7.12092
137.6	  7.11685
137.7	  7.11279
137.8	  7.10873
137.9	  7.10467
138	  7.10061
138.1	  7.09655
138.2	  7.09249
138.3	  7.08842
138.4	  7.08436
138.5	  7.0803
138.6	  7.07624
138.7	  7.07218
138.8	  7.06812
138.9	  7.06406
139	  7.05999
139.1	  7.05593
139.2	  7.05187
139.3	  7.04781
139.4	  7.04375
139.5	  7.03969
139.6	  7.03563
139.7	  7.03156
139.8	  7.0275
139.9	  7.02344
140	  7.01938
140.1	  7.01532
140.2	  7.01126
140.3	  7.0072
140.4	  7.00313
140.5	  6.99907
140.6	  6.99501
140.7	  6.99095
140.8	  6.98689
140.9	  6.98283
141	  6.97876
141.1	  6.9747
141.2	  6.97064
141.3	  6.96658
141.4	  6.96252
141.5	  6.95846
141.6	  6.9544
141.7	  6.95033
141.8	  6.94627
141.9	  6.94221
142	  6.93815
142.1	  6.93409
142.2	  6.93003
142.3	  6.92597
142.4	  6.9219
142.5	  6.91784
142.6	  6.91378
142.7	  6.90972
142.8	  6.90566
142.9	  6.9016
143	  6.89754
143.1	  6.89347
143.2	  6.88941
143.3	  6.88535
143.4	  6.88129
143.5	  6.87723
